 COMP3111H-Project-Team/BallCraft/,https://raw.githubusercontent.com/COMP3111H-Project-Team/BallCraft/master/diagrams/ballcraft_uml.png
 rafewenger/cse2122/,https://raw.githubusercontent.com/rafewenger/cse2122/master/images/bankaccount-uml.png
 rkhmelyuk/aosa-mobi/,https://raw.githubusercontent.com/rkhmelyuk/aosa-mobi/master/content/bash-article-diagram.png
 jetty-project/jetty-documentation/,https://raw.githubusercontent.com/jetty-project/jetty-documentation/master/src/docbkx/images/basic-architecture-connectors.png
 jetty-project/jetty-documentation/,https://raw.githubusercontent.com/jetty-project/jetty-documentation/master/src/docbkx/images/basic-architecture-handlers.png
 jetty-project/jetty-documentation/,https://raw.githubusercontent.com/jetty-project/jetty-documentation/master/src/docbkx/images/basic-architecture-patterns.png
 jetty-project/jetty-documentation/,https://raw.githubusercontent.com/jetty-project/jetty-documentation/master/src/docbkx/images/basic-architecture-servlet-handler.png
 jetty-project/jetty-documentation/,https://raw.githubusercontent.com/jetty-project/jetty-documentation/master/src/docbkx/images/basic-architecture-web-application.png
 toddfries/OpenBSD-xenocara-patches/,https://raw.githubusercontent.com/toddfries/OpenBSD-xenocara-patches/master/lib/freetype/docs/design/basic-design.png
 bitrig/bitrig-xenocara/,https://raw.githubusercontent.com/bitrig/bitrig-xenocara/master/lib/freetype/docs/design/basic-design.png
 RengaJ/jtech/,https://raw.githubusercontent.com/RengaJ/jtech/master/docs/basic_engine_uml.png
 opentrader/opentrader.github.com/,https://raw.githubusercontent.com/opentrader/opentrader.github.com/master/pkgs/Neuroph/neuroph-2.5b/doc/BasicClassDiagram.jpg
 RobotML/robotml.github.com/,https://raw.githubusercontent.com/RobotML/robotml.github.com/master/_images/basics_components_class_diagram.png
 jjoshi02/android/,https://raw.githubusercontent.com/jjoshi02/android/master/bbktimetable/bbkuml.jpg
 chrisEsk/BG-Files/,https://raw.githubusercontent.com/chrisEsk/BG-Files/master/Ciclo 1/5. IDS/Otros/Docs para integrar/BD_DiagramaPreliminar.jpg
 chrisEsk/BG-Files/,https://raw.githubusercontent.com/chrisEsk/BG-Files/master/Ciclo 1/8. Informe de Ciclo/Otros/Docs a Integrar/InformeCiclo-Andrey/BD_DiagramaPreliminar.jpg
 FlaShG/SEP12/,https://raw.githubusercontent.com/FlaShG/SEP12/master/vortraege/bilder/Befehlsstruktur-Diagramm.jpg
 tyll/tinyos-2.x-contrib/,https://raw.githubusercontent.com/tyll/tinyos-2.x-contrib/master/blaze/docs/BlazeArchitecture.png
 ohmage/ohmage-website/,https://raw.githubusercontent.com/ohmage/ohmage-website/master/home/static/ohmagehome/images/figures/block_diagram_v3.png
 apache/poi/,https://raw.githubusercontent.com/apache/poi/BUILD_BRANCH/src/documentation/images/BlockClassDiagram.gif
 apache/poi/,https://raw.githubusercontent.com/apache/poi/BUILD_BRANCH/src/documentation/resources/images/BlockClassDiagram.gif
 ObeoNetwork/UML-Designer/,https://raw.githubusercontent.com/ObeoNetwork/UML-Designer/master/documentation/images/BlockDefinitionDiagram.png
 ObeoNetwork/UML-Designer/,https://raw.githubusercontent.com/ObeoNetwork/UML-Designer/master/documents/org.obeonetwork.dsl.uml2.doc.specification/images/BlockDefinitionDiagram.png
 ObeoNetwork/UML-Designer/,https://raw.githubusercontent.com/ObeoNetwork/UML-Designer/master/documentation/images/BlockDefinitionDiagramInterfaceRealization.png
 ObeoNetwork/UML-Designer/,https://raw.githubusercontent.com/ObeoNetwork/UML-Designer/master/documents/org.obeonetwork.dsl.uml2.doc.specification/images/BlockDefinitionDiagramInterfaceRealization.png
 shivaghose/ME552/,https://raw.githubusercontent.com/shivaghose/ME552/master/Lab1/Docs/Tex/blockDiagram.png
 shivaghose/ME552/,https://raw.githubusercontent.com/shivaghose/ME552/master/Lab1/Problem1/blockDiagram.png
 scottyinthematrix/ScottyBlogging/,https://raw.githubusercontent.com/scottyinthematrix/ScottyBlogging/master/Design/BloggingDiagram.png
 Emergya/StandardBreadCrumb/,https://raw.githubusercontent.com/Emergya/StandardBreadCrumb/master/doc/BreadCrumbDesign.png
 gelosie/jdic/,https://raw.githubusercontent.com/gelosie/jdic/master/www/resource/Browser_umlsequence_3.gif
 ericcchamberlain/BookStore/,https://raw.githubusercontent.com/ericcchamberlain/BookStore/master/diagrams/BuyBookSequenceDiagram.png
 erebetez/MAS/,https://raw.githubusercontent.com/erebetez/MAS/master/report/img/calcServerUML.png
 fabric8io/fabric8/,https://raw.githubusercontent.com/fabric8io/fabric8/master/tooling/migration/src/test/resources/profiles/docs/fabric/images/camel-log-diagram.jpg
 tonyg/camstream/,https://raw.githubusercontent.com/tonyg/camstream/master/img/camstream-diagram.png
 Unidata/thredds/,https://raw.githubusercontent.com/Unidata/thredds/master/archive/src/docs/web/thredds/tech/tds3.17/reference/CrDsClassDiagram.png
 Unidata/thredds/,https://raw.githubusercontent.com/Unidata/thredds/master/archive/src/docs/web/thredds/tech/cataloggen/devel/CatGenClassDiagram.png
 Unidata/thredds/,https://raw.githubusercontent.com/Unidata/thredds/master/archive/src/docs/web/thredds/tech/tds4.0/reference/CrDsClassDiagram.png
 Unidata/thredds/,https://raw.githubusercontent.com/Unidata/thredds/master/archive/src/docs/web/thredds/tech/tds4.1/reference/CrDsClassDiagram.png
 Unidata/thredds/,https://raw.githubusercontent.com/Unidata/thredds/master/archive/src/docs/web/thredds/tech/tds4.2/reference/CrDsClassDiagram.png
 Unidata/thredds/,https://raw.githubusercontent.com/Unidata/thredds/master/archive/src/docs/web/thredds/tech/tds4.3/reference/CrDsClassDiagram.png
 Unidata/thredds/,https://raw.githubusercontent.com/Unidata/thredds/master/docs/website/tds/reference/images/CrDsClassDiagram.png
 Mobicents/jain-slee.media/,https://raw.githubusercontent.com/Mobicents/jain-slee.media/master/examples/call-controller2/docs/sources/src/main/resources/en-US/images/cc2_design_voice2.png
 lvklabs/chatbot/,https://raw.githubusercontent.com/lvklabs/chatbot/master/doc/images/ChatClientClassDiagram.png
 borismus/smus.com/,https://raw.githubusercontent.com/borismus/smus.com/master/media/images/blog/2010/chrome-extension-diagram.png
 borismus/smus.com-content/,https://raw.githubusercontent.com/borismus/smus.com-content/master/posts/2010/chrome-extension-mashups/chrome-extension-diagram.png
 cechrist/cardoon/,https://raw.githubusercontent.com/cechrist/cardoon/master/doc/circuit_uml.png
 circus-tent/circus/,https://raw.githubusercontent.com/circus-tent/circus/master/docs/source/design/circus-architecture.png
 tarekziade/slides/,https://raw.githubusercontent.com/tarekziade/slides/master/pyconbrazil2012/circus-architecture.png
 tarekziade/slides/,https://raw.githubusercontent.com/tarekziade/slides/master/pyconfr2012/circus-architecture.png
 tarekziade/slides/,https://raw.githubusercontent.com/tarekziade/slides/master/pyconireland2012/circus-architecture.png
 mebusw/Maritime-Silk-Road/,https://raw.githubusercontent.com/mebusw/Maritime-Silk-Road/master/doc/class design.png
 maxirosson/jdroid/,https://raw.githubusercontent.com/maxirosson/jdroid/master/etc/docs/diagrams/Class Diagram - Http Layer Processors.png
 maxirosson/jdroid/,https://raw.githubusercontent.com/maxirosson/jdroid/master/etc/docs/diagrams/Class Diagram - Push Service.png
 C204-242-DJSMT/Assignment-2/,https://raw.githubusercontent.com/C204-242-DJSMT/Assignment-2/master/Iteration 1/Diagrams/Class diagram 1.jpg
 hansm/Automated-generation-of-microsites/,https://raw.githubusercontent.com/hansm/Automated-generation-of-microsites/master/docs/class diagram 1.png
 C204-242-DJSMT/Assignment-2/,https://raw.githubusercontent.com/C204-242-DJSMT/Assignment-2/master/Iteration 1/Diagrams/class diagram 2.jpg
 hansm/Automated-generation-of-microsites/,https://raw.githubusercontent.com/hansm/Automated-generation-of-microsites/master/docs/class diagram 3.png
 hansm/Automated-generation-of-microsites/,https://raw.githubusercontent.com/hansm/Automated-generation-of-microsites/master/docs/class diagram client.png
 C204-242-DJSMT/Assignment-1/,https://raw.githubusercontent.com/C204-242-DJSMT/Assignment-1/master/Groupwork/Class Diagram.jpg
 etienne-github/GestureChallenge/,https://raw.githubusercontent.com/etienne-github/GestureChallenge/master/Conception/UML/Jpeg/Class Diagram0.jpg
 ddoa/dea-code-examples/,https://raw.githubusercontent.com/ddoa/dea-code-examples/master/exercises/solid/3.LSP/Class Diagram3.png
 ddoa/dea-code-examples/,https://raw.githubusercontent.com/ddoa/dea-code-examples/master/exercises/solid/4.ISP/Class Diagram4.png
 C204-242-DJSMT/Assignment-1/,https://raw.githubusercontent.com/C204-242-DJSMT/Assignment-1/master/Janik Singh/Class Diagram.jpg
 ianobraczka/EasyPlay/,https://raw.githubusercontent.com/ianobraczka/EasyPlay/master/Class Diagram.jpg
